now,cpu.total,value,cpu.system,cpu.idle,cpu.user,mem.percent
2023-08-23 21:34:05 +0100,1.0,0.4,99.0,0.6,4.3
2023-08-23 21:35:05 +0100,1.6,0.9,98.4,0.7,4.3
2023-08-23 21:36:05 +0100,1.9,0.9,98.1,0.9,4.3
2023-08-23 21:37:05 +0100,2.0,1.1,98.0,0.8,4.3
2023-08-23 21:38:05 +0100,1.8,0.9,98.2,0.8,4.3
2023-08-23 21:39:05 +0100,2.1,1.1,97.9,0.9,4.3
2023-08-23 21:40:05 +0100,1.9,0.9,98.1,0.9,4.3
2023-08-23 21:41:05 +0100,5.7,2.7,94.3,2.9,4.3
2023-08-23 21:42:05 +0100,1.8,1.0,98.2,0.8,4.3
2023-08-23 21:43:05 +0100,2.1,1.3,97.9,0.7,4.3
2023-08-23 21:44:05 +0100,2.5,0.9,97.5,1.4,4.3
2023-08-23 21:45:05 +0100,1.7,1.0,98.3,0.6,4.3
2023-08-23 21:46:05 +0100,0.5,0.2,99.5,0.3,4.3
2023-08-23 21:47:05 +0100,2.3,1.1,97.7,1.1,4.3
2023-08-23 21:48:05 +0100,1.8,1.0,98.2,0.7,4.3
2023-08-23 21:49:05 +0100,2.0,1.0,98.0,0.9,4.3
2023-08-23 21:50:05 +0100,1.7,1.0,98.3,0.7,4.3
2023-08-23 21:51:05 +0100,1.9,1.0,98.1,0.8,4.3
2023-08-23 21:52:05 +0100,2.2,1.0,97.8,1.1,4.3
2023-08-23 21:53:05 +0100,2.2,1.1,97.8,0.9,4.3
2023-08-23 21:54:05 +0100,2.0,1.0,98.0,1.0,4.3
2023-08-23 21:55:05 +0100,1.8,1.0,98.2,0.7,4.3
2023-08-23 21:56:05 +0100,1.7,0.9,98.3,0.7,4.3
2023-08-23 21:57:05 +0100,1.3,0.6,98.7,0.6,4.3
2023-08-23 21:58:05 +0100,1.2,0.7,98.8,0.5,4.3
2023-08-23 21:59:05 +0100,2.0,1.1,98.0,0.7,4.3
2023-08-23 22:00:05 +0100,1.9,1.0,98.1,0.8,4.2
2023-08-23 22:01:05 +0100,1.7,1.0,98.3,0.7,4.2
