No.,Date/Time,Cost (£),Energy (kWh),Power (kW),Power Factor,Current 1 (amps)
1241,30/03/2024 08:00,0.32,3.23,6.5,-0.98,28.5
1242,30/03/2024 08:30,0.32,3.22,6.4,-0.98,28.7
1243,30/03/2024 09:00,0.31,3.1,6.2,-0.98,27.8
1244,30/03/2024 09:30,0.32,3.21,6.4,-0.98,28.6
1245,30/03/2024 10:00,0.32,3.22,6.4,-0.98,28.7
1246,30/03/2024 10:30,0.32,3.22,6.4,-0.98,28.8
1247,30/03/2024 11:00,0.32,3.21,6.4,-0.98,28.7
1248,30/03/2024 11:30,0.32,3.21,6.4,-0.98,28.6
1249,30/03/2024 12:00,0.32,3.22,6.4,-0.98,28.6
1250,30/03/2024 12:30,0.32,3.21,6.4,-0.98,28.4
1251,30/03/2024 13:00,0.32,3.25,6.5,-0.98,28.8
1252,30/03/2024 13:30,0.32,3.16,6.3,-0.98,28.2
1253,30/03/2024 14:00,0.32,3.17,6.3,-0.98,28.2
1254,30/03/2024 14:30,0.32,3.16,6.3,-0.98,27.9
1255,30/03/2024 15:00,0.32,3.16,6.3,-0.98,27.9
1256,30/03/2024 15:30,0.32,3.16,6.3,-0.98,28
1257,30/03/2024 16:00,0.32,3.17,6.3,-0.98,28.1
1258,30/03/2024 16:30,0.32,3.17,6.3,-0.98,28.1
1259,30/03/2024 17:00,0.32,3.16,6.3,-0.98,28.2
1260,30/03/2024 17:30,0.32,3.17,6.3,-0.98,28.3
1261,30/03/2024 18:00,0.32,3.16,6.3,-0.98,28.3
1262,30/03/2024 18:30,0.32,3.16,6.3,-0.98,28.3
1263,30/03/2024 19:00,0.32,3.17,6.3,-0.98,28.5
1264,30/03/2024 19:30,0.32,3.17,6.3,-0.98,28.5
1265,30/03/2024 20:00,0.32,3.17,6.3,-0.98,28.4
1266,30/03/2024 20:30,0.31,3.14,6.3,-0.98,28.1
1267,30/03/2024 21:00,0.31,3.14,6.3,-0.98,28
1268,30/03/2024 21:30,0.31,3.14,6.3,-0.98,27.9
1269,30/03/2024 22:00,0.31,3.11,6.2,-0.98,27.8
1270,30/03/2024 22:30,0.31,3.08,6.2,-0.98,27.6
1271,30/03/2024 23:00,0.32,3.16,6.3,-0.98,28
1272,30/03/2024 23:30,0.32,3.21,6.4,-0.98,28.3
1273,31/03/2024 00:00,0.32,3.21,6.4,-0.98,28.3
1274,31/03/2024 00:30,0.32,3.2,6.4,-0.98,28.3
1275,31/03/2024 01:00,0.32,3.2,6.4,-0.98,28.3
1276,31/03/2024 01:30,0.32,3.2,6.4,-0.98,28.1
1277,31/03/2024 02:00,0.32,3.2,6.4,-0.98,28.3
1278,31/03/2024 02:30,0.32,3.16,6.3,-0.98,28.1
1279,31/03/2024 03:00,0.3,2.99,6,-0.98,26.8
1280,31/03/2024 03:30,0.3,2.99,6,-0.98,26.4
1281,31/03/2024 04:00,0.3,3,6,-0.98,26.4
1282,31/03/2024 04:30,0.3,2.99,6,-0.98,26.5
1283,31/03/2024 05:00,0.3,2.99,6,-0.98,26.5
1284,31/03/2024 05:30,0.3,2.99,6,-0.98,26.5
1285,31/03/2024 06:00,0.3,2.99,6,-0.98,26.5
1286,31/03/2024 06:30,0.3,2.99,6,-0.98,26.6
1287,31/03/2024 07:00,0.3,2.99,6,-0.98,26.5
1288,31/03/2024 07:30,0.3,2.99,6,-0.98,26.5
1289,31/03/2024 08:00,0.3,3,6,-0.98,26.6
1290,31/03/2024 08:30,0.3,2.99,6,-0.98,26.6
1291,31/03/2024 09:00,0.3,3,6,-0.98,26.8
1292,31/03/2024 09:30,0.3,3,6,-0.98,26.6
1293,31/03/2024 10:00,0.3,3,6,-0.98,26.6
1294,31/03/2024 10:30,0.3,3,6,-0.98,26.6
1295,31/03/2024 11:00,0.3,2.99,6,-0.98,26.6
1296,31/03/2024 11:30,0.3,2.99,6,-0.98,26.7
1297,31/03/2024 12:00,0.3,3,6,-0.98,26.7
1298,31/03/2024 12:30,0.3,3,6,-0.98,26.7
1299,31/03/2024 13:00,0.3,2.99,6,-0.98,26.6
1300,31/03/2024 13:30,0.3,3,6,-0.98,26.7
1301,31/03/2024 14:00,0.3,3.01,6,-0.98,26.8
1302,31/03/2024 14:30,0.3,3.02,6,-0.98,26.8
1303,31/03/2024 15:00,0.3,3.02,6,-0.98,26.8
1304,31/03/2024 15:30,0.3,3.02,6,-0.98,26.8
1305,31/03/2024 16:00,0.3,3.02,6,-0.98,26.8
1306,31/03/2024 16:30,0.3,3.03,6.1,-0.98,27.1
1307,31/03/2024 17:00,0.3,3.03,6.1,-0.98,26.9
1308,31/03/2024 17:30,0.3,3.01,6,-0.98,26.7
1309,31/03/2024 18:00,0.3,3,6,-0.98,26.7
1310,31/03/2024 18:30,0.3,3.01,6,-0.98,26.7
1311,31/03/2024 19:00,0.31,3.11,6.2,-0.98,27.5
1312,31/03/2024 19:30,0.3,2.96,5.9,-0.98,26.3
1313,31/03/2024 20:00,0.29,2.91,5.8,-0.98,25.8
1314,31/03/2024 20:30,0.29,2.91,5.8,-0.98,25.9
1315,31/03/2024 21:00,0.29,2.91,5.8,-0.98,25.8
1316,31/03/2024 21:30,0.29,2.91,5.8,-0.98,25.8
1317,31/03/2024 22:00,0.28,2.81,5.6,-0.98,24.8
1318,31/03/2024 22:30,0.29,2.9,5.8,-0.98,26
1319,31/03/2024 23:00,0.29,2.91,5.8,-0.98,26.1
1320,31/03/2024 23:30,0.33,3.29,6.6,-0.98,29.2
1321,01/04/2024 00:00,0.33,3.35,6.7,-0.98,29.7
1322,01/04/2024 00:30,0.33,3.34,6.7,-0.98,29.5
1323,01/04/2024 01:00,0.33,3.34,6.7,-0.98,29.5
1324,01/04/2024 01:30,0.32,3.22,6.4,-0.98,28.3
1325,01/04/2024 02:00,0.32,3.2,6.4,-0.98,28.2
1326,01/04/2024 02:30,0.32,3.21,6.4,-0.98,28.2
1327,01/04/2024 03:00,0.32,3.2,6.4,-0.98,28.1
1328,01/04/2024 03:30,0.32,3.21,6.4,-0.98,28.2
1329,01/04/2024 04:00,0.32,3.2,6.4,-0.98,28.1
1330,01/04/2024 04:30,0.32,3.21,6.4,-0.98,28.4
1331,01/04/2024 05:00,0.32,3.21,6.4,-0.98,28.5
1332,01/04/2024 05:30,0.32,3.21,6.4,-0.98,28.6
1333,01/04/2024 06:00,0.32,3.21,6.4,-0.98,28.7
1334,01/04/2024 06:30,0.32,3.2,6.4,-0.98,28.5
1335,01/04/2024 07:00,0.32,3.21,6.4,-0.98,28.7
1336,01/04/2024 07:30,0.32,3.22,6.4,-0.98,28.8
1337,01/04/2024 08:00,0.32,3.23,6.5,-0.98,28.9
1338,01/04/2024 08:30,0.32,3.23,6.5,-0.98,28.6
1339,01/04/2024 09:00,0.32,3.23,6.5,-0.98,28.6
1340,01/04/2024 09:30,0.32,3.22,6.4,-0.98,28.7
1341,01/04/2024 10:00,0.32,3.22,6.4,-0.98,28.8
1342,01/04/2024 10:30,0.32,3.22,6.4,-0.98,28.7
1343,01/04/2024 11:00,0.32,3.22,6.4,-0.98,28.8
1344,01/04/2024 11:30,0.32,3.22,6.4,-0.98,28.9
1345,01/04/2024 12:00,0.32,3.22,6.4,-0.98,28.9
1346,01/04/2024 12:30,0.32,3.22,6.4,-0.98,28.8
1347,01/04/2024 13:00,0.32,3.22,6.4,-0.98,28.8
1348,01/04/2024 13:30,0.32,3.22,6.4,-0.98,28.7
1349,01/04/2024 14:00,0.32,3.22,6.4,-0.98,28.7
1350,01/04/2024 14:30,0.32,3.23,6.5,-0.98,28.6
1351,01/04/2024 15:00,0.33,3.26,6.5,-0.98,29
1352,01/04/2024 15:30,0.34,3.39,6.8,-0.98,30.1
1353,01/04/2024 16:00,0.34,3.38,6.8,-0.98,30.1
1354,01/04/2024 16:30,0.34,3.39,6.8,-0.98,30.1
1355,01/04/2024 17:00,0.34,3.39,6.8,-0.98,30
1356,01/04/2024 17:30,0.34,3.39,6.8,-0.98,29.9
1357,01/04/2024 18:00,0.34,3.4,6.8,-0.98,30.1
1358,01/04/2024 18:30,0.34,3.4,6.8,-0.98,30.1
1359,01/04/2024 19:00,0.34,3.39,6.8,-0.98,29.9
1360,01/04/2024 19:30,0.34,3.39,6.8,-0.98,29.9
1361,01/04/2024 20:00,0.34,3.39,6.8,-0.98,30
1362,01/04/2024 20:30,0.34,3.38,6.8,-0.98,30.3
1363,01/04/2024 21:00,0.34,3.39,6.8,-0.98,30.3
1364,01/04/2024 21:30,0.34,3.36,6.7,-0.98,29.8
1365,01/04/2024 22:00,0.33,3.33,6.7,-0.98,29.4
1366,01/04/2024 22:30,0.33,3.29,6.6,-0.98,28.9
1367,01/04/2024 23:00,0.32,3.22,6.4,-0.98,28.5
1368,01/04/2024 23:30,0.32,3.22,6.4,-0.98,28.5
1369,02/04/2024 00:00,0.32,3.21,6.4,-0.98,28.5
1370,02/04/2024 00:30,0.32,3.2,6.4,-0.98,28.3
1371,02/04/2024 01:00,0.32,3.19,6.4,-0.98,28.3
1372,02/04/2024 01:30,0.32,3.2,6.4,-0.98,28.5
1373,02/04/2024 02:00,0.32,3.2,6.4,-0.98,28.3
1374,02/04/2024 02:30,0.32,3.2,6.4,-0.98,28.3
1375,02/04/2024 03:00,0.32,3.2,6.4,-0.98,28.3
1376,02/04/2024 03:30,0.32,3.2,6.4,-0.98,28.3
1377,02/04/2024 04:00,0.32,3.21,6.4,-0.98,28.4
1378,02/04/2024 04:30,0.32,3.2,6.4,-0.98,28.4
1379,02/04/2024 05:00,0.32,3.21,6.4,-0.98,28.4
1380,02/04/2024 05:30,0.32,3.2,6.4,-0.98,28.5
1381,02/04/2024 06:00,0.32,3.2,6.4,-0.98,28.4
1382,02/04/2024 06:30,0.32,3.19,6.4,-0.98,28.4
1383,02/04/2024 07:00,0.32,3.2,6.4,-0.98,28.4
1384,02/04/2024 07:30,0.32,3.2,6.4,-0.98,28.5
1385,02/04/2024 08:00,0.32,3.21,6.4,-0.98,28.8
1386,02/04/2024 08:30,0.32,3.21,6.4,-0.98,28.6
1387,02/04/2024 09:00,0.32,3.21,6.4,-0.98,28.7
1388,02/04/2024 09:30,0.32,3.21,6.4,-0.98,28.8
1389,02/04/2024 10:00,0.32,3.2,6.4,-0.98,28.8
1390,02/04/2024 10:30,0.32,3.21,6.4,-0.98,28.8
1391,02/04/2024 11:00,0.32,3.21,6.4,-0.98,28.8
1392,02/04/2024 11:30,0.32,3.21,6.4,-0.98,28.9
1393,02/04/2024 12:00,0.3,3.03,6.1,-0.98,27
1394,02/04/2024 12:30,0.28,2.77,5.5,-0.98,24.7
1395,02/04/2024 13:00,0.29,2.86,5.7,-0.98,25.4
1396,02/04/2024 13:30,0.32,3.21,6.4,-0.98,28.3
1397,02/04/2024 14:00,0.32,3.22,6.4,-0.98,28.5
1398,02/04/2024 14:30,0.32,3.21,6.4,-0.98,28.7
1399,02/04/2024 15:00,0.32,3.22,6.4,-0.98,28.7
1400,02/04/2024 15:30,0.32,3.22,6.4,-0.98,29
1401,02/04/2024 16:00,0.32,3.23,6.5,-0.98,29
1402,02/04/2024 16:30,0.32,3.22,6.4,-0.98,28.5
1403,02/04/2024 17:00,0.32,3.23,6.5,-0.98,28.6
1404,02/04/2024 17:30,0.32,3.22,6.4,-0.98,28.7
1405,02/04/2024 18:00,0.32,3.24,6.5,-0.98,28.9
1406,02/04/2024 18:30,0.32,3.22,6.4,-0.98,28.7
1407,02/04/2024 19:00,0.33,3.3,6.6,-0.98,29.3
1408,02/04/2024 19:30,0.32,3.22,6.4,-0.98,28.4
1409,02/04/2024 20:00,0.32,3.23,6.5,-0.98,28.4
1410,02/04/2024 20:30,0.32,3.2,6.4,-0.98,28.3
1411,02/04/2024 21:00,0.32,3.21,6.4,-0.98,28.2
1412,02/04/2024 21:30,0.32,3.2,6.4,-0.98,28.4
1413,02/04/2024 22:00,0.32,3.2,6.4,-0.98,28.2
1414,02/04/2024 22:30,0.32,3.21,6.4,-0.98,28.6
1415,02/04/2024 23:00,0.32,3.2,6.4,-0.98,28.3
1416,02/04/2024 23:30,0.32,3.21,6.4,-0.98,28.3
1417,03/04/2024 00:00,0.32,3.2,6.4,-0.98,28
1418,03/04/2024 00:30,0.32,3.2,6.4,-0.98,28.3
1419,03/04/2024 01:00,0.32,3.19,6.4,-0.98,28.2
1420,03/04/2024 01:30,0.32,3.19,6.4,-0.98,28.2
1421,03/04/2024 02:00,0.32,3.19,6.4,-0.98,28.1
1422,03/04/2024 02:30,0.32,3.19,6.4,-0.98,28
1423,03/04/2024 03:00,0.32,3.19,6.4,-0.98,28.1
1424,03/04/2024 03:30,0.32,3.19,6.4,-0.98,28.1
1425,03/04/2024 04:00,0.32,3.2,6.4,-0.98,28.2
1426,03/04/2024 04:30,0.32,3.19,6.4,-0.98,28.3
1427,03/04/2024 05:00,0.32,3.2,6.4,-0.98,28.5
1428,03/04/2024 05:30,0.32,3.2,6.4,-0.98,28.6
1429,03/04/2024 06:00,0.32,3.19,6.4,-0.98,28.4
1430,03/04/2024 06:30,0.32,3.2,6.4,-0.98,28.6
1431,03/04/2024 07:00,0.32,3.19,6.4,-0.98,28.5
1432,03/04/2024 07:30,0.32,3.21,6.4,-0.98,28.7
1433,03/04/2024 08:00,0.32,3.21,6.4,-0.98,28.8
1434,03/04/2024 08:30,0.32,3.21,6.4,-0.98,28.7
1435,03/04/2024 09:00,0.32,3.19,6.4,-0.98,28.2
1436,03/04/2024 09:30,0.32,3.19,6.4,-0.98,28.3
1437,03/04/2024 10:00,0.32,3.23,6.5,-0.98,28.6
1438,03/04/2024 10:30,0.33,3.29,6.6,-0.98,29
1439,03/04/2024 11:00,0.32,3.24,6.5,-0.98,28.7
1440,03/04/2024 11:30,0.32,3.2,6.4,-0.98,28.4
1441,03/04/2024 12:00,0.32,3.21,6.4,-0.98,28.4
1442,03/04/2024 12:30,0.32,3.2,6.4,-0.98,28.4
1443,03/04/2024 13:00,0.32,3.22,6.4,-0.98,28.4
1444,03/04/2024 13:30,0.32,3.21,6.4,-0.98,28.7
1445,03/04/2024 14:00,0.32,3.24,6.5,-0.98,29
1446,03/04/2024 14:30,0.33,3.25,6.5,-0.98,29
1447,03/04/2024 15:00,0.32,3.24,6.5,-0.98,28.9
1448,03/04/2024 15:30,0.32,3.25,6.5,-0.98,28.9
1449,03/04/2024 16:00,0.33,3.33,6.7,-0.98,29.5
1450,03/04/2024 16:30,0.33,3.26,6.5,-0.98,29
1451,03/04/2024 17:00,0.32,3.23,6.5,-0.98,28.8
1452,03/04/2024 17:30,0.33,3.31,6.6,-0.98,29.5
1453,03/04/2024 18:00,0.33,3.34,6.7,-0.98,29.7
1454,03/04/2024 18:30,0.33,3.32,6.6,-0.98,29.5
1455,03/04/2024 19:00,0.32,3.22,6.4,-0.98,28.5
1456,03/04/2024 19:30,0.32,3.23,6.5,-0.98,28.6
1457,03/04/2024 20:00,0.32,3.22,6.4,-0.98,28.7
1458,03/04/2024 20:30,0.32,3.21,6.4,-0.98,28.4
1459,03/04/2024 21:00,0.32,3.22,6.4,-0.98,28.3
1460,03/04/2024 21:30,0.32,3.22,6.4,-0.98,28.3
1461,03/04/2024 22:00,0.32,3.22,6.4,-0.98,28.5
1462,03/04/2024 22:30,0.32,3.22,6.4,-0.98,28.3
1463,03/04/2024 23:00,0.33,3.27,6.5,-0.98,28.6
1464,03/04/2024 23:30,0.33,3.32,6.6,-0.98,29.2
1465,04/04/2024 00:00,0.33,3.31,6.6,-0.98,29.3
1466,04/04/2024 00:30,0.33,3.31,6.6,-0.98,29.4
1467,04/04/2024 01:00,0.33,3.31,6.6,-0.98,29.4
1468,04/04/2024 01:30,0.33,3.31,6.6,-0.98,29.3
1469,04/04/2024 02:00,0.33,3.31,6.6,-0.98,29.3
1470,04/04/2024 02:30,0.33,3.31,6.6,-0.98,29.3
1471,04/04/2024 03:00,0.33,3.31,6.6,-0.98,29.2
1472,04/04/2024 03:30,0.33,3.31,6.6,-0.98,29.2
1473,04/04/2024 04:00,0.33,3.32,6.6,-0.98,29.3
1474,04/04/2024 04:30,0.33,3.31,6.6,-0.98,29.4
1475,04/04/2024 05:00,0.33,3.31,6.6,-0.98,29.4
1476,04/04/2024 05:30,0.33,3.31,6.6,-0.98,29.6
1477,04/04/2024 06:00,0.33,3.31,6.6,-0.98,29.3
1478,04/04/2024 06:30,0.33,3.31,6.6,-0.98,29.5
1479,04/04/2024 07:00,0.33,3.32,6.6,-0.98,29.6
1480,04/04/2024 07:30,0.33,3.31,6.6,-0.98,29.4
1481,04/04/2024 08:00,0.33,3.31,6.6,-0.98,29.5
1482,04/04/2024 08:30,0.33,3.32,6.6,-0.98,29.6
1483,04/04/2024 09:00,0.33,3.32,6.6,-0.98,29.7
1484,04/04/2024 09:30,0.33,3.32,6.6,-0.98,29.8
1485,04/04/2024 10:00,0.33,3.32,6.6,-0.98,29.9
1486,04/04/2024 10:30,0.33,3.32,6.6,-0.98,29.4
1487,04/04/2024 11:00,0.33,3.31,6.6,-0.98,29.4
1488,04/04/2024 11:30,0.33,3.31,6.6,-0.98,29.5
1489,04/04/2024 12:00,0.34,3.39,6.8,-0.98,30.3
1490,04/04/2024 12:30,0.34,3.41,6.8,-0.98,30.4
1491,04/04/2024 13:00,0.34,3.41,6.8,-0.98,30.4
1492,04/04/2024 13:30,0.34,3.4,6.8,-0.98,30.2
1493,04/04/2024 14:00,0.34,3.35,6.7,-0.98,29.8
1494,04/04/2024 14:30,0.33,3.32,6.6,-0.98,29.3
1495,04/04/2024 15:00,0.34,3.38,6.8,-0.98,30.3
1496,04/04/2024 15:30,0.34,3.39,6.8,-0.98,30.3
1497,04/04/2024 16:00,0.33,3.34,6.7,-0.98,30
1498,04/04/2024 16:30,0.33,3.32,6.6,-0.98,29.7
1499,04/04/2024 17:00,0.33,3.33,6.7,-0.98,29.8
1500,04/04/2024 17:30,0.33,3.32,6.6,-0.98,29.7
1501,04/04/2024 18:00,0.33,3.35,6.7,-0.98,29.8
1502,04/04/2024 18:30,0.33,3.33,6.7,-0.98,29.5
1503,04/04/2024 19:00,0.33,3.32,6.6,-0.98,29.5
1504,04/04/2024 19:30,0.35,3.51,7,-0.98,31.1
1505,04/04/2024 20:00,0.35,3.54,7.1,-0.98,31.3
1506,04/04/2024 20:30,0.35,3.53,7.1,-0.98,31.2
1507,04/04/2024 21:00,0.35,3.53,7.1,-0.98,31.1
1508,04/04/2024 21:30,0.35,3.54,7.1,-0.98,31.5
1509,04/04/2024 22:00,0.36,3.56,7.1,-0.98,31.6
1510,04/04/2024 22:30,0.36,3.6,7.2,-0.98,32
1511,04/04/2024 23:00,0.36,3.6,7.2,-0.98,32
1512,04/04/2024 23:30,0.36,3.6,7.2,-0.98,32
1513,05/04/2024 00:00,0.36,3.6,7.2,-0.98,32
1514,05/04/2024 00:30,0.36,3.59,7.2,-0.98,31.6
1515,05/04/2024 01:00,0.36,3.58,7.2,-0.98,31.5
1516,05/04/2024 01:30,0.36,3.59,7.2,-0.98,31.6
1517,05/04/2024 02:00,0.35,3.52,7,-0.98,30.9
1518,05/04/2024 02:30,0.35,3.49,7,-0.98,30.6
1519,05/04/2024 03:00,0.35,3.48,7,-0.98,30.6
1520,05/04/2024 03:30,0.35,3.48,7,-0.98,30.6
1521,05/04/2024 04:00,0.35,3.49,7,-0.98,30.6
1522,05/04/2024 04:30,0.35,3.48,7,-0.98,30.5
1523,05/04/2024 05:00,0.35,3.49,7,-0.98,30.8
1524,05/04/2024 05:30,0.35,3.49,7,-0.98,31
1525,05/04/2024 06:00,0.35,3.48,7,-0.98,30.9
1526,05/04/2024 06:30,0.35,3.48,7,-0.98,30.9
1527,05/04/2024 07:00,0.35,3.48,7,-0.98,31
1528,05/04/2024 07:30,0.35,3.49,7,-0.98,31.3
1529,05/04/2024 08:00,0.35,3.48,7,-0.98,31
1530,05/04/2024 08:30,0.35,3.48,7,-0.98,31
1531,05/04/2024 09:00,0.35,3.48,7,-0.98,31
1532,05/04/2024 09:30,0.35,3.48,7,-0.98,30.8
1533,05/04/2024 10:00,0.33,3.3,6.6,-0.98,29.4
1534,05/04/2024 10:30,0.32,3.24,6.5,-0.98,28.9
1535,05/04/2024 11:00,0.33,3.26,6.5,-0.98,29.1
1536,05/04/2024 11:30,0.34,3.38,6.8,-0.98,30.3
1537,05/04/2024 12:00,0.35,3.49,7,-0.98,31.2
1538,05/04/2024 12:30,0.35,3.5,7,-0.98,31.3
1539,05/04/2024 13:00,0.35,3.49,7,-0.98,31.2
1540,05/04/2024 13:30,0.35,3.48,7,-0.98,31
1541,05/04/2024 14:00,0.35,3.5,7,-0.98,31.1
1542,05/04/2024 14:30,0.35,3.51,7,-0.98,31.3
1543,05/04/2024 15:00,0.33,3.35,6.7,-0.98,30.2
1544,05/04/2024 15:30,0.3,3.04,6.1,-0.98,27.3
1545,05/04/2024 16:00,0.31,3.05,6.1,-0.98,27.4
1546,05/04/2024 16:30,0.3,3.03,6.1,-0.98,27.3
1547,05/04/2024 17:00,0.3,3.04,6.1,-0.98,27.2
1548,05/04/2024 17:30,0.3,3.04,6.1,-0.98,27.1
1549,05/04/2024 18:00,0.31,3.06,6.1,-0.98,27.2
1550,05/04/2024 18:30,0.3,3.04,6.1,-0.98,27
1551,05/04/2024 19:00,0.3,3.05,6.1,-0.98,27
1552,05/04/2024 19:30,0.3,3.04,6.1,-0.98,27.1
1553,05/04/2024 20:00,0.3,3.04,6.1,-0.98,27.1
1554,05/04/2024 20:30,0.3,3.03,6.1,-0.98,26.9
1555,05/04/2024 21:00,0.3,3.02,6,-0.98,26.7
1556,05/04/2024 21:30,0.29,2.87,5.7,-0.98,25.5
1557,05/04/2024 22:00,0.29,2.93,5.9,-0.98,26.2
1558,05/04/2024 22:30,0.29,2.91,5.8,-0.98,26.1
1559,05/04/2024 23:00,0.29,2.86,5.7,-0.98,25.6
1560,05/04/2024 23:30,0.29,2.85,5.7,-0.98,25.4
1561,06/04/2024 00:00,0.28,2.85,5.7,-0.98,25.3
1562,06/04/2024 00:30,0.28,2.85,5.7,-0.98,25.4
1563,06/04/2024 01:00,0.28,2.85,5.7,-0.98,25.5
1564,06/04/2024 01:30,0.29,2.85,5.7,-0.98,25.5
1565,06/04/2024 02:00,0.31,3.12,6.2,-0.98,27.7
1566,06/04/2024 02:30,0.35,3.52,7,-0.98,31.1
1567,06/04/2024 03:00,0.35,3.53,7.1,-0.98,31.1
1568,06/04/2024 03:30,0.35,3.54,7.1,-0.98,31.4
1569,06/04/2024 04:00,0.35,3.52,7,-0.98,31.1
1570,06/04/2024 04:30,0.34,3.43,6.9,-0.98,30.5
1571,06/04/2024 05:00,0.35,3.48,7,-0.98,30.7
1572,06/04/2024 05:30,0.35,3.5,7,-0.98,30.8
1573,06/04/2024 06:00,0.35,3.49,7,-0.98,30.8
1574,06/04/2024 06:30,0.34,3.43,6.9,-0.98,30.3
1575,06/04/2024 07:00,0.33,3.27,6.5,-0.98,29.2
1576,06/04/2024 07:30,0.31,3.07,6.1,-0.98,27.4
1577,06/04/2024 08:00,0.31,3.06,6.1,-0.98,27.3
1578,06/04/2024 08:30,0.31,3.06,6.1,-0.98,27.2
1579,06/04/2024 09:00,0.3,2.98,6,-0.98,26.5
1580,06/04/2024 09:30,0.28,2.84,5.7,-0.98,25.1
1581,06/04/2024 10:00,0.35,3.5,7,-0.98,30.9
1582,06/04/2024 10:30,0.35,3.48,7,-0.98,30.9
1583,06/04/2024 11:00,0.35,3.5,7,-0.98,30.9
1584,06/04/2024 11:30,0.34,3.45,6.9,-0.98,30.6
1585,06/04/2024 12:00,0.33,3.33,6.7,-0.98,29.6
1586,06/04/2024 12:30,0.33,3.33,6.7,-0.98,29.4
1587,06/04/2024 13:00,0.33,3.32,6.6,-0.98,29.3
1588,06/04/2024 13:30,0.33,3.32,6.6,-0.98,29.3
1589,06/04/2024 14:00,0.33,3.33,6.7,-0.98,29.4
1590,06/04/2024 14:30,0.34,3.36,6.7,-0.98,29.9
1591,06/04/2024 15:00,0.34,3.42,6.8,-0.98,30.5
1592,06/04/2024 15:30,0.32,3.22,6.4,-0.98,28.6
1593,06/04/2024 16:00,0.32,3.22,6.4,-0.98,28.7
1594,06/04/2024 16:30,0.32,3.24,6.5,-0.98,29
1595,06/04/2024 17:00,0.36,3.64,7.3,-0.98,32.4
1596,06/04/2024 17:30,0.33,3.28,6.6,-0.98,29.2
1597,06/04/2024 18:00,0.33,3.32,6.6,-0.98,29.6
1598,06/04/2024 18:30,0.33,3.35,6.7,-0.98,29.8
1599,06/04/2024 19:00,0.31,3.14,6.3,-0.98,27.9
1600,06/04/2024 19:30,0.31,3.12,6.2,-0.98,27.5
1601,06/04/2024 20:00,0.31,3.12,6.2,-0.98,27.4
1602,06/04/2024 20:30,0.31,3.12,6.2,-0.98,27.5
1603,06/04/2024 21:00,0.31,3.11,6.2,-0.98,27.5
1604,06/04/2024 21:30,0.31,3.11,6.2,-0.98,27.6
1605,06/04/2024 22:00,0.31,3.1,6.2,-0.98,27.3
1606,06/04/2024 22:30,0.31,3.1,6.2,-0.98,27.4
1607,06/04/2024 23:00,0.33,3.28,6.6,-0.98,28.8
1608,06/04/2024 23:30,0.34,3.4,6.8,-0.98,29.7
1609,07/04/2024 00:00,0.34,3.39,6.8,-0.98,29.7
1610,07/04/2024 00:30,0.34,3.39,6.8,-0.98,30
1611,07/04/2024 01:00,0.34,3.39,6.8,-0.98,29.9
1612,07/04/2024 01:30,0.34,3.39,6.8,-0.98,29.6
1613,07/04/2024 02:00,0.34,3.39,6.8,-0.98,29.6
1614,07/04/2024 02:30,0.34,3.4,6.8,-0.98,29.8
1615,07/04/2024 03:00,0.34,3.39,6.8,-0.98,29.7
1616,07/04/2024 03:30,0.34,3.39,6.8,-0.98,29.8
1617,07/04/2024 04:00,0.34,3.39,6.8,-0.98,29.8
1618,07/04/2024 04:30,0.32,3.23,6.5,-0.98,28.4
1619,07/04/2024 05:00,0.29,2.87,5.7,-0.98,25.4
1620,07/04/2024 05:30,0.27,2.66,5.3,-0.98,23.6
1621,07/04/2024 06:00,0.27,2.65,5.3,-0.98,23.6
1622,07/04/2024 06:30,0.27,2.65,5.3,-0.98,23.5
1623,07/04/2024 07:00,0.27,2.65,5.3,-0.98,23.5
1624,07/04/2024 07:30,0.27,2.66,5.3,-0.98,23.6
1625,07/04/2024 08:00,0.28,2.83,5.7,-0.98,25.3
1626,07/04/2024 08:30,0.28,2.79,5.6,-0.98,24.7
1627,07/04/2024 09:00,0.27,2.66,5.3,-0.98,23.5
1628,07/04/2024 09:30,0.27,2.66,5.3,-0.98,23.5
1629,07/04/2024 10:00,0.33,3.31,6.6,-0.98,29.2
1630,07/04/2024 10:30,0.34,3.4,6.8,-0.98,29.8
1631,07/04/2024 11:00,0.34,3.4,6.8,-0.98,29.9
1632,07/04/2024 11:30,0.34,3.4,6.8,-0.98,30.1
1633,07/04/2024 12:00,0.34,3.39,6.8,-0.98,30
1634,07/04/2024 12:30,0.34,3.4,6.8,-0.98,30
1635,07/04/2024 13:00,0.34,3.39,6.8,-0.98,29.9
1636,07/04/2024 13:30,0.34,3.39,6.8,-0.98,30
1637,07/04/2024 14:00,0.34,3.41,6.8,-0.98,30.1
1638,07/04/2024 14:30,0.34,3.42,6.8,-0.98,30.2
1639,07/04/2024 15:00,0.34,3.42,6.8,-0.98,30.2
1640,07/04/2024 15:30,0.34,3.42,6.8,-0.98,30.3
1641,07/04/2024 16:00,0.33,3.31,6.6,-0.98,29.5
1642,07/04/2024 16:30,0.32,3.19,6.4,-0.98,28.4
1643,07/04/2024 17:00,0.32,3.19,6.4,-0.98,28.3
1644,07/04/2024 17:30,0.32,3.19,6.4,-0.98,28.1
